ACCOUNT_ID,SUM,COUNT,ACCOUNT_TYPE
3037,138638,6,NRI account
2691,138392,6,NRI account
522,136802,6,NRI account
3876,136519,6,NRI account
2642,136229,6,NRI account
3595,136177,6,NRI account
2931,136075,6,NRI account
1340,135864,6,NRI account
821,135070,6,NRI account
1918,134679,6,NRI account
1961,132676,6,NRI account
608,130087,6,NRI account
436,129272,6,NRI account
2364,128807,6,NRI account
2252,127253,6,NRI account
1589,126260,6,NRI account
561,125245,6,NRI account
1696,125042,6,NRI account
936,124853,6,NRI account
3006,124483,6,NRI account
1624,123932,6,NRI account
1094,121012,6,NRI account
1038,120022,6,NRI account
1326,118743,6,NRI account
3621,118119,6,NRI account
261,117693,6,NRI account
10049,116185,6,NRI account
267,115473,6,NRI account
905,114814,6,NRI account
5472,114553,6,NRI account
3178,114011,6,NRI account
3061,112584,6,NRI account
1349,112450,6,NRI account
3250,110776,6,NRI account
231,107371,6,NRI account
1307,106172,6,NRI account
515,104554,6,NRI account
1917,103666,6,NRI account
10351,100833,6,NRI account
9017,99020,6,NRI account
406,96893,6,NRI account
3080,95599,6,NRI account
1812,95153,6,NRI account
3582,94562,6,NRI account
731,94516,6,NRI account
3092,93725,6,NRI account
781,93386,6,NRI account
490,89718,6,NRI account
3765,88980,6,NRI account
1341,88418,6,NRI account
505,88222,6,NRI account
3318,86452,6,NRI account
1212,86157,6,NRI account
957,81475,6,NRI account
1,81008,6,NRI account
762,78462,6,NRI account
3412,77701,6,NRI account
2346,35112,6,NRI account
3869,559589,6,Salary account
3402,513132,6,Salary account
4743,505336,6,Salary account
3466,499015,6,Salary account
4321,480259,6,Salary account
610,468647,6,Salary account
776,463187,6,Salary account
4078,462323,6,Salary account
3368,457445,6,Salary account
1862,454148,6,Salary account
786,446377,6,Salary account
1097,441596,6,Salary account
7562,438858,6,Salary account
1184,438445,6,Salary account
2986,438299,6,Salary account
9491,436143,6,Salary account
1540,432966,6,Salary account
1723,423520,6,Salary account
3141,414084,6,Salary account
1417,412664,6,Salary account
2321,406581,6,Salary account
154,405329,6,Salary account
299,398856,6,Salary account
11295,397692,6,Salary account
2000,395485,6,Salary account
2353,393269,6,Salary account
4343,393133,6,Salary account
1093,392652,6,Salary account
5213,392624,6,Salary account
1272,385509,6,Salary account
6062,384201,6,Salary account
544,380954,6,Salary account
3160,379812,6,Salary account
1559,378929,6,Salary account
1073,375299,6,Salary account
2749,368533,6,Salary account
219,367707,6,Salary account
8212,366226,6,Salary account
2767,365818,6,Salary account
699,365487,6,Salary account
730,364453,6,Salary account
4225,364067,6,Salary account
2219,363918,6,Salary account
1914,362485,6,Salary account
3255,361687,6,Salary account
7774,360549,6,Salary account
8784,350004,6,Salary account
5358,338879,6,Salary account
10645,338729,6,Salary account
3944,336567,6,Salary account
1579,335080,6,Salary account
1804,335043,6,Salary account
3538,333994,6,Salary account
2968,330977,6,Salary account
3220,330465,6,Salary account
2239,329002,6,Salary account
2132,328519,6,Salary account
4473,323011,6,Salary account
4408,320777,6,Salary account
10227,319556,6,Salary account
110,318342,6,Salary account
3355,309247,6,Salary account
2864,308956,6,Salary account
1471,308647,6,Salary account
820,307401,6,Salary account
3862,305726,6,Salary account
106,302087,6,Salary account
4659,301972,6,Salary account
2044,300495,6,Salary account
2428,297048,6,Salary account
3771,294701,6,Salary account
3000,293396,6,Salary account
624,292391,6,Salary account
7231,291727,6,Salary account
1626,287246,6,Salary account
3298,286519,6,Salary account
848,284960,6,Salary account
2096,279133,6,Salary account
6688,278910,6,Salary account
3464,278189,6,Salary account
1470,277470,6,Salary account
562,276375,6,Salary account
2609,276073,6,Salary account
3277,274359,6,Salary account
1825,272536,6,Salary account
190,271673,6,Salary account
3484,271469,6,Salary account
2367,267550,6,Salary account
314,266370,6,Salary account
6434,266360,6,Salary account
1838,265929,6,Salary account
8957,265559,6,Salary account
3115,261728,6,Salary account
3925,260723,6,Salary account
2131,259029,6,Salary account
3181,258635,6,Salary account
1075,258566,6,Salary account
1023,257656,6,Salary account
4543,255522,6,Salary account
1768,255284,6,Salary account
3688,254886,6,Salary account
2660,251832,6,Salary account
3983,251399,6,Salary account
5065,250188,6,Salary account
1051,248399,6,Salary account
2713,247949,6,Salary account
3216,245183,6,Salary account
4526,241756,6,Salary account
3001,241331,6,Salary account
3601,238170,6,Salary account
7674,234662,6,Salary account
4596,234564,6,Salary account
10202,233971,6,Salary account
2056,232587,6,Salary account
10762,232357,6,Salary account
1941,229208,6,Salary account
1886,229142,6,Salary account
3055,225585,6,Salary account
1228,225266,6,Salary account
5118,222951,6,Salary account
875,221903,6,Salary account
5628,221902,6,Salary account
4463,220110,6,Salary account
3486,219917,6,Salary account
2970,219767,6,Salary account
3378,219750,6,Salary account
942,219617,6,Salary account
9,219396,6,Salary account
5984,215064,6,Salary account
269,214406,6,Salary account
1436,212542,6,Salary account
701,210740,6,Salary account
245,209230,6,Salary account
5912,207145,6,Salary account
718,206981,6,Salary account
10656,204766,6,Salary account
802,203498,6,Salary account
318,202390,6,Salary account
1420,199911,6,Salary account
1458,195923,6,Salary account
1065,195575,6,Salary account
3764,193146,6,Salary account
4995,191503,6,Salary account
1741,191339,6,Salary account
1053,190711,6,Salary account
3273,187623,6,Salary account
7082,187244,6,Salary account
4254,186401,6,Salary account
3971,186347,6,Salary account
1472,186030,6,Salary account
324,183504,6,Salary account
3550,182679,6,Salary account
3824,179980,6,Salary account
4550,176976,6,Salary account
1238,176571,6,Salary account
8092,174789,6,Salary account
3251,171197,6,Salary account
3680,168267,6,Salary account
1211,168057,6,Salary account
2714,167086,6,Salary account
826,164421,6,Salary account
3132,162783,6,Salary account
2244,161988,6,Salary account
1484,158288,6,Salary account
63,157102,6,Salary account
2886,155305,6,Salary account
937,151587,6,Salary account
3436,151091,6,Salary account
531,150924,6,Salary account
3231,149090,6,Salary account
1083,149011,6,Salary account
921,148072,6,Salary account
11,147644,6,Salary account
1248,147626,6,Salary account
1052,146091,6,Salary account
1416,144788,6,Salary account
933,144649,6,Salary account
9140,144250,6,Salary account
2005,143508,6,Salary account
3224,143101,6,Salary account
551,143045,6,Salary account
5387,142969,6,Salary account
1670,141132,6,Salary account
1848,137067,6,Salary account
3394,136855,6,Salary account
2374,136634,6,Salary account
2203,136367,6,Salary account
10904,136022,6,Salary account
941,132888,6,Salary account
7418,131895,6,Salary account
3358,131542,6,Salary account
659,130942,6,Salary account
838,130429,6,Salary account
1989,130306,6,Salary account
1905,129571,6,Salary account
1794,129479,6,Salary account
416,128813,6,Salary account
2715,126058,6,Salary account
37,123223,6,Salary account
80,122946,6,Salary account
1529,121178,6,Salary account
3667,120660,6,Salary account
2520,120268,6,Salary account
3326,119889,6,Salary account
19,118646,6,Salary account
53,116429,6,Salary account
1295,115918,6,Salary account
789,115666,6,Salary account
2032,115261,6,Salary account
2286,114521,6,Salary account
791,114242,6,Salary account
275,113728,6,Salary account
3024,113666,6,Salary account
2923,112568,6,Salary account
3320,111885,6,Salary account
1270,110868,6,Salary account
301,109534,6,Salary account
3041,109522,6,Salary account
814,106434,6,Salary account
1423,105983,6,Salary account
3734,105507,6,Salary account
2255,105333,6,Salary account
333,105001,6,Salary account
2018,103256,6,Salary account
3712,100359,6,Salary account
3729,98575,6,Salary account
2833,97397,6,Salary account
3941,97122,6,Salary account
633,94266,6,Salary account
972,93555,6,Salary account
1137,93402,6,Salary account
2341,92874,6,Salary account
1316,92810,6,Salary account
1642,91568,6,Salary account
873,82589,6,Salary account
2589,73234,6,Salary account
479,67756,6,Salary account
4059,67271,6,Salary account
1173,63880,6,Salary account
3785,575844,7,NRI account
1332,568708,7,NRI account
3069,558313,7,NRI account
4999,556876,7,NRI account
2641,552064,7,NRI account
2072,539174,7,NRI account
1837,538032,7,NRI account
4255,530508,7,NRI account
2001,516060,7,NRI account
9493,512009,7,NRI account
319,507297,7,NRI account
397,503318,7,NRI account
3225,497649,7,NRI account
66,495808,7,NRI account
8899,495740,7,NRI account
2375,495211,7,NRI account
1032,491215,7,NRI account
2245,486170,7,NRI account
950,486114,7,NRI account
1805,483526,7,NRI account
2419,479829,7,NRI account
574,461543,7,NRI account
4035,460337,7,NRI account
9455,459009,7,NRI account
666,457333,7,NRI account
3505,457045,7,NRI account
2467,452434,7,NRI account
9583,435325,7,NRI account
378,433473,7,NRI account
5072,432869,7,NRI account
7769,430492,7,NRI account
2699,430217,7,NRI account
3323,428164,7,NRI account
6030,426828,7,NRI account
8982,426523,7,NRI account
10105,417607,7,NRI account
1786,415948,7,NRI account
2493,414408,7,NRI account
1507,412882,7,NRI account
3896,409064,7,NRI account
1247,407672,7,NRI account
1375,405803,7,NRI account
7957,404799,7,NRI account
8158,400625,7,NRI account
4352,396638,7,NRI account
991,395451,7,NRI account
10942,391416,7,NRI account
50,391259,7,NRI account
222,383890,7,NRI account
3687,380519,7,NRI account
8330,376456,7,NRI account
10973,376387,7,NRI account
2987,375270,7,NRI account
6806,373932,7,NRI account
6363,373012,7,NRI account
3898,371456,7,NRI account
353,369853,7,NRI account
4681,368019,7,NRI account
1943,367735,7,NRI account
446,366085,7,NRI account
186,364893,7,NRI account
354,362665,7,NRI account
1031,361656,7,NRI account
1680,357203,7,NRI account
1287,357006,7,NRI account
2298,355664,7,NRI account
1966,353568,7,NRI account
7606,350886,7,NRI account
545,350448,7,NRI account
2962,348593,7,NRI account
4099,346802,7,NRI account
5256,345858,7,NRI account
78,341150,7,NRI account
2911,339886,7,NRI account
5541,339794,7,NRI account
3995,335979,7,NRI account
2504,335244,7,NRI account
1337,333513,7,NRI account
3287,332733,7,NRI account
2711,332475,7,NRI account
5483,331537,7,NRI account
2623,329327,7,NRI account
25,328977,7,NRI account
2139,328372,7,NRI account
119,327544,7,NRI account
3272,327363,7,NRI account
3855,325050,7,NRI account
2839,324272,7,NRI account
400,319959,7,NRI account
3738,319180,7,NRI account
2070,318514,7,NRI account
8114,317091,7,NRI account
300,316053,7,NRI account
3799,315131,7,NRI account
462,314134,7,NRI account
4423,313988,7,NRI account
3969,312203,7,NRI account
1965,310451,7,NRI account
3679,306684,7,NRI account
2940,305378,7,NRI account
3008,305114,7,NRI account
6738,304205,7,NRI account
1126,302273,7,NRI account
2588,300466,7,NRI account
471,300058,7,NRI account
1561,299633,7,NRI account
3210,299385,7,NRI account
2503,298906,7,NRI account
1314,297997,7,NRI account
1499,297374,7,NRI account
3965,296386,7,NRI account
7181,292422,7,NRI account
1285,291778,7,NRI account
274,290019,7,NRI account
1442,289502,7,NRI account
6609,285698,7,NRI account
1475,282162,7,NRI account
1604,278622,7,NRI account
3489,273515,7,NRI account
1269,273109,7,NRI account
3926,270407,7,NRI account
322,267575,7,NRI account
2121,265858,7,NRI account
7099,265537,7,NRI account
3127,264137,7,NRI account
2315,263303,7,NRI account
817,262939,7,NRI account
473,261467,7,NRI account
1114,260192,7,NRI account
2343,259852,7,NRI account
3699,253429,7,NRI account
10266,253350,7,NRI account
2393,250232,7,NRI account
415,248524,7,NRI account
3622,247745,7,NRI account
2022,243384,7,NRI account
2576,243254,7,NRI account
4650,243035,7,NRI account
901,240369,7,NRI account
1590,238310,7,NRI account
3575,237938,7,NRI account
3701,234520,7,NRI account
1413,234261,7,NRI account
489,230752,7,NRI account
654,224809,7,NRI account
3648,222290,7,NRI account
3860,221227,7,NRI account
460,220637,7,NRI account
2809,218250,7,NRI account
4190,208825,7,NRI account
2865,208182,7,NRI account
860,206232,7,NRI account
1465,202980,7,NRI account
1830,201695,7,NRI account
496,197903,7,NRI account
890,197894,7,NRI account
2841,197272,7,NRI account
2925,195725,7,NRI account
1865,195153,7,NRI account
767,190823,7,NRI account
790,190794,7,NRI account
435,190521,7,NRI account
742,178912,7,NRI account
2868,177431,7,NRI account
1509,175804,7,NRI account
1806,172605,7,NRI account
3226,171684,7,NRI account
3380,169003,7,NRI account
3284,168045,7,NRI account
597,167046,7,NRI account
2596,166671,7,NRI account
1625,165438,7,NRI account
3458,161523,7,NRI account
995,161010,7,NRI account
1630,160258,7,NRI account
747,159509,7,NRI account
2292,159074,7,NRI account
3419,154474,7,NRI account
2755,153269,7,NRI account
2654,149263,7,NRI account
2307,147731,7,NRI account
538,145653,7,NRI account
3246,145650,7,NRI account
721,145176,7,NRI account
2148,145127,7,NRI account
3975,144031,7,NRI account
8680,141516,7,NRI account
3101,137820,7,NRI account
3623,137768,7,NRI account
2361,130911,7,NRI account
3594,129277,7,NRI account
234,126055,7,NRI account
127,118385,7,NRI account
3288,117373,7,NRI account
6051,111520,7,NRI account
1100,84259,7,NRI account
2305,-3894,7,NRI account
339,681615,7,Salary account
940,644568,7,Salary account
1203,566202,7,Salary account
1919,566102,7,Salary account
1605,565124,7,Salary account
3654,556909,7,Salary account
1410,533854,7,Salary account
863,522175,7,Salary account
33,519027,7,Salary account
4863,511477,7,Salary account
4448,509830,7,Salary account
6472,509759,7,Salary account
3781,508482,7,Salary account
648,504851,7,Salary account
3552,504455,7,Salary account
2867,500108,7,Salary account
3086,496094,7,Salary account
2486,493436,7,Salary account
1127,491170,7,Salary account
3791,486656,7,Salary account
1411,485996,7,Salary account
1132,484204,7,Salary account
2647,484171,7,Salary account
627,480427,7,Salary account
886,476585,7,Salary account
977,474992,7,Salary account
6701,467297,7,Salary account
2581,467147,7,Salary account
3637,461474,7,Salary account
1080,460754,7,Salary account
2592,458411,7,Salary account
2574,457643,7,Salary account
9859,456802,7,Salary account
2789,451093,7,Salary account
2527,446670,7,Salary account
2009,445754,7,Salary account
1803,443108,7,Salary account
2819,442416,7,Salary account
3752,440531,7,Salary account
517,434231,7,Salary account
1835,431309,7,Salary account
4337,421358,7,Salary account
3653,418006,7,Salary account
3779,417237,7,Salary account
2227,416501,7,Salary account
3787,416468,7,Salary account
3497,415507,7,Salary account
748,415186,7,Salary account
1834,415102,7,Salary account
2554,414623,7,Salary account
1076,406517,7,Salary account
4580,395698,7,Salary account
11042,392495,7,Salary account
7753,389947,7,Salary account
844,389454,7,Salary account
3917,386983,7,Salary account
73,380355,7,Salary account
180,378570,7,Salary account
3166,377147,7,Salary account
1797,376743,7,Salary account
3820,374647,7,Salary account
6273,370658,7,Salary account
36,366042,7,Salary account
750,366023,7,Salary account
3135,365035,7,Salary account
9006,361848,7,Salary account
366,360931,7,Salary account
925,354547,7,Salary account
3237,354307,7,Salary account
3361,353311,7,Salary account
3682,351337,7,Salary account
837,347352,7,Salary account
7136,346261,7,Salary account
2552,343354,7,Salary account
1062,342956,7,Salary account
930,341189,7,Salary account
176,338114,7,Salary account
11021,337303,7,Salary account
1999,329862,7,Salary account
38,328194,7,Salary account
8159,325006,7,Salary account
3837,324646,7,Salary account
3425,324500,7,Salary account
1017,324244,7,Salary account
3049,321786,7,Salary account
2431,320576,7,Salary account
856,316628,7,Salary account
1394,316157,7,Salary account
882,314746,7,Salary account
2458,312892,7,Salary account
6358,312793,7,Salary account
3039,312577,7,Salary account
1944,312160,7,Salary account
3201,311898,7,Salary account
2881,310522,7,Salary account
7437,310219,7,Salary account
2078,308560,7,Salary account
3545,308209,7,Salary account
1621,306917,7,Salary account
2639,302567,7,Salary account
1896,300764,7,Salary account
8926,298338,7,Salary account
5774,297615,7,Salary account
2880,297371,7,Salary account
1664,296363,7,Salary account
7424,294561,7,Salary account
4240,292098,7,Salary account
979,290119,7,Salary account
2616,286767,7,Salary account
5362,284381,7,Salary account
5133,283650,7,Salary account
2511,281831,7,Salary account
2876,281047,7,Salary account
1851,278967,7,Salary account
3072,276218,7,Salary account
1635,276062,7,Salary account
3370,274686,7,Salary account
1294,273342,7,Salary account
1705,269067,7,Salary account
6473,268827,7,Salary account
1902,267978,7,Salary account
9337,266552,7,Salary account
6034,260215,7,Salary account
6,259274,7,Salary account
5033,253122,7,Salary account
6856,250819,7,Salary account
347,250138,7,Salary account
2487,241726,7,Salary account
700,241296,7,Salary account
81,240852,7,Salary account
2620,236571,7,Salary account
3840,235659,7,Salary account
1958,232934,7,Salary account
1843,231712,7,Salary account
3283,231352,7,Salary account
689,230236,7,Salary account
126,230044,7,Salary account
1267,226687,7,Salary account
3718,220172,7,Salary account
3841,219621,7,Salary account
1315,216271,7,Salary account
851,213843,7,Salary account
3939,213006,7,Salary account
3555,211840,7,Salary account
1887,210956,7,Salary account
3599,208817,7,Salary account
1898,206224,7,Salary account
2269,205826,7,Salary account
638,202801,7,Salary account
3863,202784,7,Salary account
1441,201480,7,Salary account
1708,199455,7,Salary account
3183,196527,7,Salary account
2425,192773,7,Salary account
484,191763,7,Salary account
1771,191492,7,Salary account
1787,190827,7,Salary account
4825,184533,7,Salary account
1829,184015,7,Salary account
3684,183861,7,Salary account
9263,182451,7,Salary account
3655,182097,7,Salary account
973,180419,7,Salary account
2234,178631,7,Salary account
1888,178488,7,Salary account
1302,178122,7,Salary account
2497,177252,7,Salary account
1317,176886,7,Salary account
6400,176577,7,Salary account
1802,176436,7,Salary account
3275,171663,7,Salary account
3936,168726,7,Salary account
1852,164475,7,Salary account
306,163232,7,Salary account
1086,162123,7,Salary account
3457,161771,7,Salary account
3878,156701,7,Salary account
629,156269,7,Salary account
8169,154247,7,Salary account
352,151707,7,Salary account
1570,151080,7,Salary account
2382,150072,7,Salary account
3535,145412,7,Salary account
3536,144847,7,Salary account
1979,144170,7,Salary account
985,141390,7,Salary account
594,140605,7,Salary account
1445,140563,7,Salary account
939,138427,7,Salary account
359,136847,7,Salary account
343,135735,7,Salary account
582,134106,7,Salary account
518,130293,7,Salary account
2434,129997,7,Salary account
2259,128086,7,Salary account
3244,127024,7,Salary account
3292,125649,7,Salary account
2154,124505,7,Salary account
5700,122435,7,Salary account
379,113000,7,Salary account
2123,111715,7,Salary account
3780,110583,7,Salary account
1879,109540,7,Salary account
2437,109174,7,Salary account
1059,105994,7,Salary account
3336,101953,7,Salary account
3305,95377,7,Salary account
2590,84324,7,Salary account
9635,58687,7,Salary account
5092,2385,7,Salary account
3778,587665,7,Savings account
1772,581715,7,Savings account
1695,577153,7,Savings account
1610,556140,7,Savings account
1780,555805,7,Savings account
8132,549514,7,Savings account
3923,546600,7,Savings account
404,540965,7,Savings account
2572,535904,7,Savings account
9703,527673,7,Savings account
1813,508370,7,Savings account
4131,503751,7,Savings account
2695,503279,7,Savings account
915,492798,7,Savings account
2218,489473,7,Savings account
188,486673,7,Savings account
2216,482967,7,Savings account
456,477150,7,Savings account
3683,473371,7,Savings account
697,472325,7,Savings account
6555,468897,7,Savings account
3693,468854,7,Savings account
1169,459065,7,Savings account
1824,458063,7,Savings account
775,447905,7,Savings account
2884,442320,7,Savings account
2915,441995,7,Savings account
2122,439430,7,Savings account
23,437848,7,Savings account
6930,435283,7,Savings account
3674,433954,7,Savings account
2664,433779,7,Savings account
4514,433202,7,Savings account
3891,429797,7,Savings account
3465,426244,7,Savings account
3757,426218,7,Savings account
59,426218,7,Savings account
1286,424000,7,Savings account
2544,420776,7,Savings account
3628,419206,7,Savings account
3364,418262,7,Savings account
2250,416189,7,Savings account
3796,411508,7,Savings account
8492,411279,7,Savings account
497,407745,7,Savings account
6699,407589,7,Savings account
8127,404625,7,Savings account
4470,399519,7,Savings account
408,395536,7,Savings account
3938,394991,7,Savings account
411,392753,7,Savings account
1527,390887,7,Savings account
3915,381432,7,Savings account
652,380884,7,Savings account
2237,379576,7,Savings account
2456,374317,7,Savings account
172,369932,7,Savings account
4066,369556,7,Savings account
346,368293,7,Savings account
10411,367523,7,Savings account
8041,365332,7,Savings account
345,359971,7,Savings account
289,356724,7,Savings account
922,354505,7,Savings account
9422,351896,7,Savings account
2062,351562,7,Savings account
5546,345549,7,Savings account
3026,343515,7,Savings account
928,343449,7,Savings account
3479,342152,7,Savings account
1535,340218,7,Savings account
2153,337762,7,Savings account
1108,337284,7,Savings account
2707,336898,7,Savings account
3390,336110,7,Savings account
944,335132,7,Savings account
2054,334304,7,Savings account
3289,334054,7,Savings account
374,333059,7,Savings account
998,332881,7,Savings account
2758,331875,7,Savings account
3608,328769,7,Savings account
2137,327769,7,Savings account
2763,327710,7,Savings account
1207,326858,7,Savings account
2378,326561,7,Savings account
10233,322551,7,Savings account
1012,321488,7,Savings account
2701,321152,7,Savings account
2742,319884,7,Savings account
197,319381,7,Savings account
141,316982,7,Savings account
15,315270,7,Savings account
3570,314272,7,Savings account
8327,311952,7,Savings account
1116,311779,7,Savings account
3730,306125,7,Savings account
2247,305651,7,Savings account
1453,302634,7,Savings account
717,302298,7,Savings account
2798,302257,7,Savings account
2754,300140,7,Savings account
1397,298650,7,Savings account
1760,296873,7,Savings account
1425,294258,7,Savings account
9897,284902,7,Savings account
2228,281352,7,Savings account
2895,279280,7,Savings account
243,275676,7,Savings account
7565,275459,7,Savings account
1128,274879,7,Savings account
4576,274663,7,Savings account
3267,274047,7,Savings account
3316,271770,7,Savings account
2771,271191,7,Savings account
1306,267840,7,Savings account
3369,267705,7,Savings account
7765,266649,7,Savings account
10079,264599,7,Savings account
1071,264321,7,Savings account
3229,263086,7,Savings account
2401,261047,7,Savings account
1578,260898,7,Savings account
3410,260492,7,Savings account
11065,260189,7,Savings account
1158,259661,7,Savings account
899,257050,7,Savings account
6706,255513,7,Savings account
209,254729,7,Savings account
5428,248979,7,Savings account
1030,247633,7,Savings account
2673,247170,7,Savings account
115,242619,7,Savings account
1414,241622,7,Savings account
3978,233902,7,Savings account
1105,231575,7,Savings account
3509,230794,7,Savings account
3567,228199,7,Savings account
8934,223067,7,Savings account
4134,223049,7,Savings account
4171,222798,7,Savings account
626,220536,7,Savings account
1399,211572,7,Savings account
1246,210990,7,Savings account
2435,209754,7,Savings account
3533,209352,7,Savings account
3371,207889,7,Savings account
929,206545,7,Savings account
2538,206310,7,Savings account
2151,205662,7,Savings account
7445,205290,7,Savings account
2213,205155,7,Savings account
1054,205095,7,Savings account
3152,203285,7,Savings account
10131,202622,7,Savings account
988,202218,7,Savings account
3068,201250,7,Savings account
2810,200333,7,Savings account
6425,199965,7,Savings account
1320,198500,7,Savings account
288,196880,7,Savings account
1701,196002,7,Savings account
3184,190077,7,Savings account
1205,189190,7,Savings account
2662,189048,7,Savings account
3353,188996,7,Savings account
575,188974,7,Savings account
1367,188041,7,Savings account
3918,187976,7,Savings account
563,187637,7,Savings account
1106,187441,7,Savings account
992,187247,7,Savings account
474,185639,7,Savings account
27,185477,7,Savings account
1329,184716,7,Savings account
2365,182718,7,Savings account
1856,181536,7,Savings account
2101,180853,7,Savings account
4511,178281,7,Savings account
208,177721,7,Savings account
2336,173354,7,Savings account
4418,173190,7,Savings account
7465,170658,7,Savings account
2027,169863,7,Savings account
1371,167518,7,Savings account
1312,165872,7,Savings account
1714,165413,7,Savings account
2736,161449,7,Savings account
1088,160859,7,Savings account
382,158690,7,Savings account
2475,158176,7,Savings account
2557,157363,7,Savings account
2088,155455,7,Savings account
10788,154482,7,Savings account
3146,152131,7,Savings account
1382,149387,7,Savings account
2457,148676,7,Savings account
3717,148156,7,Savings account
2297,146209,7,Savings account
2496,145744,7,Savings account
1144,143188,7,Savings account
710,139231,7,Savings account
1691,138645,7,Savings account
965,138165,7,Savings account
632,137874,7,Savings account
1020,133505,7,Savings account
2524,124348,7,Savings account
2331,116406,7,Savings account
2709,114265,7,Savings account
702,112788,7,Savings account
238,111850,7,Savings account
3587,102249,7,Savings account
237,102182,7,Savings account
3310,99099,7,Savings account
6281,74324,7,Savings account
3345,53089,7,Savings account
3678,48315,7,Savings account
1005,682992,8,Salary account
960,663538,8,Salary account
1016,659694,8,Salary account
3617,615080,8,Salary account
8260,613160,8,Salary account
2035,603468,8,Salary account
1297,576185,8,Salary account
3293,553675,8,Salary account
3367,550193,8,Salary account
759,548032,8,Salary account
6148,542892,8,Salary account
10063,542854,8,Salary account
1861,538181,8,Salary account
651,534918,8,Salary account
1970,524325,8,Salary account
3850,522595,8,Salary account
8173,519880,8,Salary account
5120,519136,8,Salary account
2242,512376,8,Salary account
816,509644,8,Salary account
3636,499827,8,Salary account
1050,499430,8,Salary account
361,494978,8,Salary account
1592,493263,8,Salary account
3147,492568,8,Salary account
2167,488457,8,Salary account
3440,487490,8,Salary account
160,479023,8,Salary account
7123,473761,8,Salary account
8027,468867,8,Salary account
327,456482,8,Salary account
3487,454496,8,Salary account
978,454293,8,Salary account
3391,452310,8,Salary account
2410,450206,8,Salary account
572,446532,8,Salary account
1782,436494,8,Salary account
3948,419505,8,Salary account
2541,418331,8,Salary account
461,414469,8,Salary account
7844,413225,8,Salary account
7184,411214,8,Salary account
10738,406127,8,Salary account
704,404175,8,Salary account
11111,403064,8,Salary account
1200,402405,8,Salary account
2146,398220,8,Salary account
2241,394405,8,Salary account
8489,383006,8,Salary account
3327,382140,8,Salary account
8321,381135,8,Salary account
1449,359094,8,Salary account
4413,356343,8,Salary account
3259,352388,8,Salary account
657,348565,8,Salary account
2549,344870,8,Salary account
2974,344607,8,Salary account
362,340878,8,Salary account
2,331676,8,Salary account
3133,331259,8,Salary account
2670,329520,8,Salary account
1947,325831,8,Salary account
2433,319715,8,Salary account
7815,315212,8,Salary account
2933,314091,8,Salary account
3835,309711,8,Salary account
2276,307048,8,Salary account
10365,304887,8,Salary account
3157,304186,8,Salary account
1197,302208,8,Salary account
1686,299198,8,Salary account
719,297850,8,Salary account
1401,297311,8,Salary account
6715,296253,8,Salary account
3196,296101,8,Salary account
2306,290994,8,Salary account
2862,288366,8,Salary account
3306,287170,8,Salary account
2302,287086,8,Salary account
1242,285896,8,Salary account
3912,282896,8,Salary account
4414,282856,8,Salary account
3429,278371,8,Salary account
2038,275499,8,Salary account
2799,273192,8,Salary account
102,267226,8,Salary account
841,265898,8,Salary account
3042,265889,8,Salary account
1268,261921,8,Salary account
2712,260889,8,Salary account
3145,258186,8,Salary account
9188,257432,8,Salary account
3927,257252,8,Salary account
317,255525,8,Salary account
112,252985,8,Salary account
2671,249971,8,Salary account
3604,248968,8,Salary account
2082,248470,8,Salary account
1118,244112,8,Salary account
5385,243317,8,Salary account
3493,237015,8,Salary account
192,236092,8,Salary account
1545,235429,8,Salary account
467,232681,8,Salary account
3469,231327,8,Salary account
2739,225627,8,Salary account
2293,222822,8,Salary account
2177,217972,8,Salary account
2388,217540,8,Salary account
2489,217062,8,Salary account
1990,214020,8,Salary account
11271,212548,8,Salary account
2327,211141,8,Salary account
2186,210411,8,Salary account
1602,209750,8,Salary account
2985,208586,8,Salary account
3566,207939,8,Salary account
3548,207343,8,Salary account
3613,206789,8,Salary account
1429,206125,8,Salary account
3954,201917,8,Salary account
2907,200991,8,Salary account
787,199971,8,Salary account
1831,196867,8,Salary account
2569,196436,8,Salary account
3691,195682,8,Salary account
3960,194983,8,Salary account
2861,194138,8,Salary account
1234,193475,8,Salary account
2534,193364,8,Salary account
764,192429,8,Salary account
519,192351,8,Salary account
2528,190720,8,Salary account
3670,189643,8,Salary account
5927,188445,8,Salary account
2396,187490,8,Salary account
151,186421,8,Salary account
609,185866,8,Salary account
216,185756,8,Salary account
465,184479,8,Salary account
630,183354,8,Salary account
1168,183041,8,Salary account
1277,181927,8,Salary account
1299,181010,8,Salary account
1792,180621,8,Salary account
1601,180234,8,Salary account
1775,177656,8,Salary account
751,175794,8,Salary account
1892,175699,8,Salary account
1322,174615,8,Salary account
389,174073,8,Salary account
688,173793,8,Salary account
142,173746,8,Salary account
3474,169618,8,Salary account
1937,169225,8,Salary account
1628,167561,8,Salary account
123,164712,8,Salary account
3775,164423,8,Salary account
2513,161137,8,Salary account
1477,157186,8,Salary account
2949,156400,8,Salary account
989,155682,8,Salary account
884,155664,8,Salary account
3640,154454,8,Salary account
2508,154298,8,Salary account
2377,151978,8,Salary account
1816,149096,8,Salary account
1406,148188,8,Salary account
857,148064,8,Salary account
887,147968,8,Salary account
3078,147564,8,Salary account
3243,144485,8,Salary account
