BANK,ACCOUNT_ID,LAST_TXN_DATE,CLOSING_BALANCE
PPF Bank,788,14-Dec-22,31287.9
PPF Bank,841,14-Dec-22,43007.7
PPF Bank,845,14-Dec-22,76981.6
PPF Bank,854,14-Dec-22,47003.8
PPF Bank,930,14-Dec-22,53404.8
PPF Bank,937,14-Dec-22,31714.8
PPF Bank,995,14-Dec-22,30252.4
PPF Bank,1213,14-Dec-22,27085.6
PPF Bank,1241,14-Dec-22,14673.5
PPF Bank,1384,14-Dec-22,114021.4
PPF Bank,1402,14-Dec-22,25788.8
PPF Bank,1440,14-Dec-22,21545
PPF Bank,1487,14-Dec-22,28917.1
PPF Bank,1495,14-Dec-22,24163.3
PPF Bank,1540,14-Dec-22,100836.5
PPF Bank,1611,14-Dec-22,65114.4
PPF Bank,1708,14-Dec-22,29713.6
PPF Bank,1794,14-Dec-22,20482.7
PPF Bank,1821,14-Dec-22,30529.7
PPF Bank,1876,14-Dec-22,58177.8
PPF Bank,1937,14-Dec-22,19939.1
PPF Bank,2106,14-Dec-22,27739.8
PPF Bank,2220,14-Dec-22,16267.8
PPF Bank,2237,14-Dec-22,61672.3
PPF Bank,2350,14-Dec-22,28635.1
PPF Bank,2353,14-Dec-22,74737.5
PPF Bank,2466,14-Dec-22,76292.5
PPF Bank,2747,14-Dec-22,36933.6
PPF Bank,2816,14-Dec-22,57157.7
PPF Bank,2885,14-Dec-22,96398.3
PPF Bank,2906,14-Dec-22,13667.1
PPF Bank,2977,14-Dec-22,83863.3
PPF Bank,3059,14-Dec-22,48078.9
PPF Bank,3079,14-Dec-22,22610.7
PPF Bank,3094,14-Dec-22,46799.4
PPF Bank,3160,14-Dec-22,96704.4
PPF Bank,3227,14-Dec-22,94306.8
PPF Bank,3252,14-Dec-22,29882.5
PPF Bank,3316,14-Dec-22,38816.2
PPF Bank,3317,14-Dec-22,20020.5
PPF Bank,3336,14-Dec-22,16933.9
PPF Bank,3389,14-Dec-22,81935.9
PPF Bank,3390,14-Dec-22,51138.9
PPF Bank,3467,14-Dec-22,73905
PPF Bank,3522,14-Dec-22,23165.8
PPF Bank,3575,14-Dec-22,30441.3
PPF Bank,3579,14-Dec-22,78955.5
PPF Bank,3714,14-Dec-22,71538.9
PPF Bank,3720,14-Dec-22,64738.2
PPF Bank,3752,14-Dec-22,90687.7
PPF Bank,3855,14-Dec-22,43378.9
PPF Bank,3956,14-Dec-22,68583.8
PPF Bank,4099,14-Dec-22,55346.1
PPF Bank,5270,14-Dec-22,124982
PPF Bank,5283,14-Dec-22,141461.5
PPF Bank,8039,14-Dec-22,76111.2
PPF Bank,8073,14-Dec-22,89767.7
PPF Bank,8261,14-Dec-22,68180.5
PPF Bank,9494,14-Dec-22,37534.1
PPF Bank,11013,14-Dec-22,92338.6
Trinity Bank,20,14-Dec-22,19623.4
Trinity Bank,72,14-Dec-22,42669.2
Trinity Bank,213,14-Dec-22,37248.7
Trinity Bank,279,14-Dec-22,30816.8
Trinity Bank,401,14-Dec-22,37608.2
Trinity Bank,407,14-Dec-22,38778.2
Trinity Bank,497,14-Dec-22,46429.8
Trinity Bank,702,14-Dec-22,17050.8
Trinity Bank,810,14-Dec-22,31041.5
Trinity Bank,887,14-Dec-22,17928.1
Trinity Bank,913,14-Dec-22,47274.1
Trinity Bank,928,14-Dec-22,73670.7
Trinity Bank,1161,14-Dec-22,49282.6
Trinity Bank,1166,14-Dec-22,42481.8
Trinity Bank,1214,14-Dec-22,52133.7
Trinity Bank,1287,14-Dec-22,61507.8
Trinity Bank,1296,14-Dec-22,35637.5
Trinity Bank,1465,14-Dec-22,34532.8
Trinity Bank,1608,14-Dec-22,21756.5
Trinity Bank,1812,14-Dec-22,18271.4
Trinity Bank,1836,14-Dec-22,49881.7
Trinity Bank,2062,14-Dec-22,97552.6
Trinity Bank,2190,14-Dec-22,81158.6
Trinity Bank,2201,14-Dec-22,17185.8
Trinity Bank,2322,14-Dec-22,16941.3
Trinity Bank,2332,14-Dec-22,66415.9
Trinity Bank,2456,14-Dec-22,71136.2
Trinity Bank,2465,14-Dec-22,16520.4
Trinity Bank,2524,14-Dec-22,25662.1
Trinity Bank,2582,14-Dec-22,71336
Trinity Bank,2687,14-Dec-22,29938.1
Trinity Bank,2866,14-Dec-22,36524.8
Trinity Bank,2920,14-Dec-22,36444.1
Trinity Bank,3049,14-Dec-22,66786.8
Trinity Bank,3107,14-Dec-22,100634
Trinity Bank,3157,14-Dec-22,45916.9
Trinity Bank,3212,14-Dec-22,62359
Trinity Bank,3486,14-Dec-22,46784.8
Trinity Bank,3568,14-Dec-22,16693.8
Trinity Bank,3572,14-Dec-22,36110.7
Trinity Bank,3582,14-Dec-22,17749.3
Trinity Bank,3730,14-Dec-22,61195.7
Trinity Bank,3736,14-Dec-22,33316.3
Trinity Bank,3782,14-Dec-22,84650.6
Trinity Bank,3906,14-Dec-22,98482.2
Trinity Bank,3944,14-Dec-22,58312.8
Trinity Bank,4467,14-Dec-22,44364.2
Trinity Bank,5033,14-Dec-22,45918
Trinity Bank,5072,14-Dec-22,77555.1
Trinity Bank,5164,14-Dec-22,18122.4
Trinity Bank,5622,14-Dec-22,72877.7
Trinity Bank,7546,14-Dec-22,17022
Trinity Bank,8742,14-Dec-22,30604.9
Trinity Bank,9263,14-Dec-22,43250.4
Trinity Bank,9422,14-Dec-22,92252.6
Trinity Bank,11054,14-Dec-22,52836.8
Trinity Bank,11244,14-Dec-22,18947.2
UniCredit Bank,258,14-Dec-22,28282.9
UniCredit Bank,372,14-Dec-22,40697.9
UniCredit Bank,569,14-Dec-22,21313.1
UniCredit Bank,640,14-Dec-22,36017.9
UniCredit Bank,729,14-Dec-22,24991
UniCredit Bank,786,14-Dec-22,83140.8
UniCredit Bank,914,14-Dec-22,27452.9
UniCredit Bank,953,14-Dec-22,26188.1
UniCredit Bank,981,14-Dec-22,107124.1
UniCredit Bank,1005,14-Dec-22,114761.8
UniCredit Bank,1485,14-Dec-22,113389.4
UniCredit Bank,1486,14-Dec-22,65123.2
UniCredit Bank,1847,14-Dec-22,57135.2
UniCredit Bank,1860,14-Dec-22,20916.3
UniCredit Bank,2022,14-Dec-22,46282.9
UniCredit Bank,2172,14-Dec-22,28668.7
UniCredit Bank,2185,14-Dec-22,30103.8
UniCredit Bank,2216,14-Dec-22,90206.4
UniCredit Bank,2276,14-Dec-22,51961.2
UniCredit Bank,2292,14-Dec-22,20024.6
UniCredit Bank,2325,14-Dec-22,35745.8
UniCredit Bank,2352,14-Dec-22,63748.3
UniCredit Bank,2550,14-Dec-22,95800.8
UniCredit Bank,2654,14-Dec-22,18086.9
UniCredit Bank,2701,14-Dec-22,54600.6
UniCredit Bank,2715,14-Dec-22,24316.5
UniCredit Bank,2719,14-Dec-22,17998.1
UniCredit Bank,2842,14-Dec-22,24996.5
UniCredit Bank,2965,14-Dec-22,26135.6
UniCredit Bank,3046,14-Dec-22,13462.4
UniCredit Bank,3076,14-Dec-22,28248.8
UniCredit Bank,3085,14-Dec-22,35464.1
UniCredit Bank,3349,14-Dec-22,39195.7
UniCredit Bank,3836,14-Dec-22,72706.7
UniCredit Bank,3890,14-Dec-22,50372.1
UniCredit Bank,3935,14-Dec-22,50490.6
UniCredit Bank,4794,14-Dec-22,6017.6
UniCredit Bank,4999,14-Dec-22,76210.2
UniCredit Bank,7465,14-Dec-22,15913.9
UniCredit Bank,8926,14-Dec-22,41193.9
UniCredit Bank,10652,14-Dec-22,50953.4
UniCredit Bank,11359,14-Dec-22,78817.8
Air Bank,127,14-Dec-22,18043.5
Air Bank,143,14-Dec-22,23331.1
Air Bank,148,14-Dec-22,27098.4
Air Bank,619,14-Dec-22,38200
Air Bank,628,14-Dec-22,33235.7
Air Bank,746,14-Dec-22,35760.3
Air Bank,826,14-Dec-22,29830.5
Air Bank,874,14-Dec-22,41885.2
Air Bank,921,14-Dec-22,25160.7
Air Bank,968,14-Dec-22,33995.5
Air Bank,972,14-Dec-22,20320.1
Air Bank,973,14-Dec-22,26921.7
Air Bank,990,14-Dec-22,89967
Air Bank,1031,14-Dec-22,53800.9
Air Bank,1083,14-Dec-22,23621
Air Bank,1123,14-Dec-22,31962.5
Air Bank,1135,14-Dec-22,46710.6
Air Bank,1136,14-Dec-22,80776.7
Air Bank,1173,14-Dec-22,9578.7
Air Bank,1181,14-Dec-22,17177.1
Air Bank,1183,14-Dec-22,19525.2
Air Bank,1270,14-Dec-22,27868.3
Air Bank,1306,14-Dec-22,39180.5
Air Bank,1319,14-Dec-22,38989.8
Air Bank,1342,14-Dec-22,36984.1
Air Bank,1399,14-Dec-22,37051
Air Bank,1444,14-Dec-22,59155.8
Air Bank,1560,14-Dec-22,45744
Air Bank,1803,14-Dec-22,75813.8
Air Bank,1959,14-Dec-22,32129
Air Bank,2281,14-Dec-22,30465.2
Air Bank,2353,14-Dec-22,82469.5
Air Bank,2489,14-Dec-22,31995.6
Air Bank,2627,14-Dec-22,23660.9
Air Bank,2689,14-Dec-22,70931.6
Air Bank,2789,14-Dec-22,88613.8
Air Bank,2967,14-Dec-22,31417.6
Air Bank,2968,14-Dec-22,78076.8
Air Bank,3023,14-Dec-22,30389.4
Air Bank,3039,14-Dec-22,77919.6
Air Bank,3068,14-Dec-22,38230.5
Air Bank,3203,14-Dec-22,12973.5
Air Bank,3236,14-Dec-22,20056.6
Air Bank,3373,14-Dec-22,41530.4
Air Bank,3471,14-Dec-22,85472.5
Air Bank,3491,14-Dec-22,42078.2
Air Bank,3847,14-Dec-22,67469.6
Air Bank,3947,14-Dec-22,28051.2
Air Bank,3995,14-Dec-22,64530.9
Air Bank,5283,14-Dec-22,79812.5
Air Bank,5385,14-Dec-22,36065.6
Air Bank,5724,14-Dec-22,70505.9
Air Bank,5952,14-Dec-22,72040.9
Air Bank,6856,14-Dec-22,29232.9
Air Bank,8158,14-Dec-22,81192.1
Air Bank,9030,14-Dec-22,57828.1
Air Bank,9236,14-Dec-22,108501.1
Air Bank,10663,14-Dec-22,37802.7
Bank Creditas,88,14-Dec-22,24598.5
Bank Creditas,160,14-Dec-22,50565.1
Bank Creditas,229,14-Dec-22,24116.1
Bank Creditas,230,14-Dec-22,11761.3
Bank Creditas,397,14-Dec-22,129547.9
Bank Creditas,443,14-Dec-22,24090.3
Bank Creditas,494,14-Dec-22,53882.9
Bank Creditas,623,14-Dec-22,16598.6
Bank Creditas,665,14-Dec-22,94372
Bank Creditas,801,14-Dec-22,20409.9
Bank Creditas,861,14-Dec-22,42349.3
Bank Creditas,894,14-Dec-22,20625.6
Bank Creditas,959,14-Dec-22,24296.4
Bank Creditas,1020,14-Dec-22,19672.7
Bank Creditas,1108,14-Dec-22,57392.7
Bank Creditas,1161,14-Dec-22,45335.6
Bank Creditas,1189,14-Dec-22,31890.9
Bank Creditas,1268,14-Dec-22,35123.2
Bank Creditas,1394,14-Dec-22,66619.7
Bank Creditas,1407,14-Dec-22,95243.1
Bank Creditas,1453,14-Dec-22,39790
Bank Creditas,1587,14-Dec-22,49446.8
Bank Creditas,1615,14-Dec-22,18289.9
Bank Creditas,1672,14-Dec-22,52169.8
Bank Creditas,1727,14-Dec-22,43299.3
Bank Creditas,1767,14-Dec-22,73784.4
Bank Creditas,1784,14-Dec-22,35023.1
Bank Creditas,1791,14-Dec-22,35325.5
Bank Creditas,1810,14-Dec-22,42494.6
Bank Creditas,2186,14-Dec-22,29173.3
Bank Creditas,2201,14-Dec-22,17533.8
Bank Creditas,2442,14-Dec-22,17273.2
Bank Creditas,2507,14-Dec-22,28653.3
Bank Creditas,2541,14-Dec-22,71130.5
Bank Creditas,2613,14-Dec-22,21300.9
Bank Creditas,2645,14-Dec-22,36265.9
Bank Creditas,2654,14-Dec-22,21947.9
Bank Creditas,2663,14-Dec-22,33870
Bank Creditas,2743,14-Dec-22,23313.5
Bank Creditas,2890,14-Dec-22,44015.5
Bank Creditas,2891,14-Dec-22,30971.4
Bank Creditas,2985,14-Dec-22,20878.4
Bank Creditas,3027,14-Dec-22,24110.6
Bank Creditas,3069,14-Dec-22,108329.2
Bank Creditas,3105,14-Dec-22,21825.7
Bank Creditas,3132,14-Dec-22,31064.1
Bank Creditas,3147,14-Dec-22,72025.6
Bank Creditas,3148,14-Dec-22,29284.4
Bank Creditas,3300,14-Dec-22,103300.9
Bank Creditas,3324,14-Dec-22,57007.1
Bank Creditas,3412,14-Dec-22,18213.6
Bank Creditas,3452,14-Dec-22,27265.4
Bank Creditas,3653,14-Dec-22,81263.2
Bank Creditas,3692,14-Dec-22,28762.8
Bank Creditas,3732,14-Dec-22,28910.8
Bank Creditas,3856,14-Dec-22,17739.4
Bank Creditas,3993,14-Dec-22,81815.7
Bank Creditas,6706,14-Dec-22,45966.1
Bank Creditas,8919,14-Dec-22,22174.8
Bank Creditas,8926,14-Dec-22,42335.9
Czech export bank,124,14-Dec-22,14349.3
Czech export bank,152,14-Dec-22,18562.4
Czech export bank,249,14-Dec-22,39789.3
Czech export bank,324,14-Dec-22,38602.5
Czech export bank,370,14-Dec-22,20754.3
Czech export bank,403,14-Dec-22,78730.6
Czech export bank,461,14-Dec-22,75414.3
Czech export bank,559,14-Dec-22,26682.2
Czech export bank,615,14-Dec-22,25182.2
Czech export bank,679,14-Dec-22,61978.5
Czech export bank,686,14-Dec-22,26635.9
Czech export bank,703,14-Dec-22,35145.3
Czech export bank,865,14-Dec-22,20996.2
Czech export bank,934,14-Dec-22,34624.2
Czech export bank,1097,14-Dec-22,96930.4
Czech export bank,1253,14-Dec-22,70847.5
Czech export bank,1724,14-Dec-22,21212.9
Czech export bank,1889,14-Dec-22,41957
Czech export bank,1991,14-Dec-22,90624
Czech export bank,1997,14-Dec-22,24476.7
Czech export bank,2019,14-Dec-22,17681.2
Czech export bank,2075,14-Dec-22,20041.8
Czech export bank,2076,14-Dec-22,17130.4
Czech export bank,2110,14-Dec-22,19138.7
Czech export bank,2133,14-Dec-22,19315.4
Czech export bank,2355,14-Dec-22,101884.9
Czech export bank,2371,14-Dec-22,31264.6
Czech export bank,2417,14-Dec-22,20511.8
Czech export bank,2523,14-Dec-22,27889.5
Czech export bank,2595,14-Dec-22,34040
Czech export bank,2767,14-Dec-22,80486.8
Czech export bank,2778,14-Dec-22,27626.3
Czech export bank,2946,14-Dec-22,15655.9
Czech export bank,2998,14-Dec-22,47170.9
Czech export bank,3035,14-Dec-22,92925.6
Czech export bank,3082,14-Dec-22,22602.3
Czech export bank,3117,14-Dec-22,19831.1
Czech export bank,3244,14-Dec-22,17935.4
Czech export bank,3296,14-Dec-22,119399
Czech export bank,3360,14-Dec-22,59569.2
Czech export bank,3363,14-Dec-22,23292.1
Czech export bank,3372,14-Dec-22,90928.1
Czech export bank,3894,14-Dec-22,53417.4
Czech export bank,3922,14-Dec-22,15858.2
Czech export bank,3941,14-Dec-22,20783.6
Czech export bank,4255,14-Dec-22,118231.4
Czech export bank,4330,14-Dec-22,84138.1
Czech export bank,4361,14-Dec-22,150627.4
Czech export bank,4386,14-Dec-22,37612.8
Czech export bank,4434,14-Dec-22,68868.5
Czech export bank,4514,14-Dec-22,104537.1
Czech export bank,4863,14-Dec-22,80193.2
Czech export bank,5001,14-Dec-22,15931.8
Czech export bank,5066,14-Dec-22,11233.7
Czech export bank,6400,14-Dec-22,13312.5
Czech export bank,6688,14-Dec-22,49769.1
Czech export bank,7181,14-Dec-22,35235.5
Czech export bank,8158,14-Dec-22,79044.1
Czech export bank,10884,14-Dec-22,88137.4
Kameron bank,1209,14-Dec-22,20495.3
Kameron bank,1218,14-Dec-22,74448.8
Kameron bank,1437,14-Dec-22,23184.4
Kameron bank,1513,14-Dec-22,82528.2
Kameron bank,1616,14-Dec-22,27408.6
Kameron bank,1796,14-Dec-22,53381.4
Kameron bank,1803,14-Dec-22,76642.8
Kameron bank,1988,14-Dec-22,31124.3
Kameron bank,2159,14-Dec-22,73662.3
Kameron bank,2317,14-Dec-22,25170.2
Kameron bank,2475,14-Dec-22,23814.7
Kameron bank,2479,14-Dec-22,15777.2
Kameron bank,2498,14-Dec-22,43315.8
Kameron bank,2520,14-Dec-22,21126.6
Kameron bank,2589,14-Dec-22,14621.2
Kameron bank,2649,14-Dec-22,68126.7
Kameron bank,2687,14-Dec-22,33768.1
Kameron bank,2755,14-Dec-22,16646.9
Kameron bank,2768,14-Dec-22,44802.6
Kameron bank,2964,14-Dec-22,27155.8
Kameron bank,3075,14-Dec-22,28094.3
Kameron bank,3192,14-Dec-22,61026
Kameron bank,3260,14-Dec-22,39811.1
Kameron bank,3320,14-Dec-22,21899.6
Kameron bank,3330,14-Dec-22,93302.8
Kameron bank,3493,14-Dec-22,40725.2
Kameron bank,3544,14-Dec-22,26701.8
Kameron bank,3608,14-Dec-22,38877.6
Kameron bank,3867,14-Dec-22,32721.4
Kameron bank,3916,14-Dec-22,14841.4
Kameron bank,3946,14-Dec-22,39254.9
Kameron bank,4099,14-Dec-22,53420.1
Kameron bank,6872,14-Dec-22,59709.3
Kameron bank,9034,14-Dec-22,54412.5
Kameron bank,9790,14-Dec-22,77258.7
Kameron bank,10905,14-Dec-22,67262.7
Max bank,47,14-Dec-22,86866.1
Max bank,156,14-Dec-22,16549.1
Max bank,171,14-Dec-22,17766.7
Max bank,329,14-Dec-22,79476.2
Max bank,475,14-Dec-22,12348.2
Max bank,510,14-Dec-22,31903.1
Max bank,517,14-Dec-22,88040.7
Max bank,721,14-Dec-22,23835.9
Max bank,749,14-Dec-22,32790.4
Max bank,829,14-Dec-22,31549
Max bank,1029,14-Dec-22,69115.1
Max bank,1096,14-Dec-22,26502
Max bank,1198,14-Dec-22,56335.9
Max bank,1229,14-Dec-22,44865.4
Max bank,1325,14-Dec-22,22393.1
Max bank,1560,14-Dec-22,49076
Max bank,1681,14-Dec-22,60559.8
Max bank,1785,14-Dec-22,38018.5
Max bank,1811,14-Dec-22,72593.3
Max bank,1908,14-Dec-22,19113.2
Max bank,2015,14-Dec-22,28371.6
Max bank,2112,14-Dec-22,52039.6
Max bank,2146,14-Dec-22,54129.5
Max bank,2233,14-Dec-22,44378.3
Max bank,2282,14-Dec-22,156039.9
Max bank,2337,14-Dec-22,57033.6
Max bank,2346,14-Dec-22,-2237.9
Max bank,2374,14-Dec-22,31416
Max bank,2431,14-Dec-22,57309.6
Max bank,2457,14-Dec-22,19485
Max bank,2485,14-Dec-22,26438.9
Max bank,2528,14-Dec-22,25540.5
Max bank,2750,14-Dec-22,43537.4
Max bank,2904,14-Dec-22,68994.3
Max bank,2913,14-Dec-22,18311.9
Max bank,2957,14-Dec-22,56552.7
Max bank,3222,14-Dec-22,21130.1
Max bank,3285,14-Dec-22,27184.2
Max bank,3385,14-Dec-22,44232.7
Max bank,3429,14-Dec-22,46321.9
Max bank,3446,14-Dec-22,60265
Max bank,3657,14-Dec-22,36053.7
Max bank,3782,14-Dec-22,84097.6
Max bank,3820,14-Dec-22,85017
Max bank,3832,14-Dec-22,19089.3
Max bank,3932,14-Dec-22,17471.4
Max bank,3943,14-Dec-22,19464.2
Max bank,4727,14-Dec-22,78548.4
Max bank,5313,14-Dec-22,22455.1
Max bank,8564,14-Dec-22,94170.1
Max bank,10630,14-Dec-22,37309.5
Max bank,11231,14-Dec-22,86157.1
Moneta Money Bank,189,14-Dec-22,70987
Moneta Money Bank,243,14-Dec-22,15153.4
Moneta Money Bank,318,14-Dec-22,36443.1
Moneta Money Bank,328,14-Dec-22,15819.7
Moneta Money Bank,355,14-Dec-22,42241.2
Moneta Money Bank,395,14-Dec-22,23188
Moneta Money Bank,477,14-Dec-22,43611.8
Moneta Money Bank,487,14-Dec-22,72334.7
Moneta Money Bank,621,14-Dec-22,51190.2
Moneta Money Bank,635,14-Dec-22,7441.1
Moneta Money Bank,732,14-Dec-22,37652
Moneta Money Bank,817,14-Dec-22,45718.6
Moneta Money Bank,1120,14-Dec-22,29346.9
Moneta Money Bank,1233,14-Dec-22,13080.4
Moneta Money Bank,1437,14-Dec-22,23155.4
Moneta Money Bank,1513,14-Dec-22,84160.2
Moneta Money Bank,1602,14-Dec-22,36120.7
Moneta Money Bank,1607,14-Dec-22,21845.1
Moneta Money Bank,1871,14-Dec-22,59688.1
Moneta Money Bank,1951,14-Dec-22,70112
Moneta Money Bank,1975,14-Dec-22,41318
Moneta Money Bank,2230,14-Dec-22,31676.2
Moneta Money Bank,2313,14-Dec-22,36054.2
Moneta Money Bank,2331,14-Dec-22,13801.4
Moneta Money Bank,2372,14-Dec-22,15008.2
Moneta Money Bank,2414,14-Dec-22,19979.9
Moneta Money Bank,2459,14-Dec-22,25709.3
Moneta Money Bank,2484,14-Dec-22,43493.3
Moneta Money Bank,2496,14-Dec-22,20699.7
Moneta Money Bank,2607,14-Dec-22,23869.6
Moneta Money Bank,2613,14-Dec-22,19146.9
Moneta Money Bank,2697,14-Dec-22,77570.4
Moneta Money Bank,2990,14-Dec-22,42537.1
Moneta Money Bank,3087,14-Dec-22,25561.7
Moneta Money Bank,3218,14-Dec-22,21718.3
Moneta Money Bank,3251,14-Dec-22,34934.9
Moneta Money Bank,3285,14-Dec-22,29284.2
Moneta Money Bank,3384,14-Dec-22,46955.9
Moneta Money Bank,3436,14-Dec-22,28058.8
Moneta Money Bank,3628,14-Dec-22,64885.9
Moneta Money Bank,3636,14-Dec-22,76051.6
Moneta Money Bank,3759,14-Dec-22,44997.4
Moneta Money Bank,3784,14-Dec-22,40647.6
Moneta Money Bank,3812,14-Dec-22,46134.7
Moneta Money Bank,3966,14-Dec-22,27633.8
Moneta Money Bank,3985,14-Dec-22,17579.7
Moneta Money Bank,6040,14-Dec-22,45488.8
Moneta Money Bank,7733,14-Dec-22,113558.8
Moneta Money Bank,9034,14-Dec-22,63527.5
Moneta Money Bank,9491,14-Dec-22,103430.9
Moneta Money Bank,10365,14-Dec-22,74572
Moneta Money Bank,10644,14-Dec-22,80983.6
Raiffeisen bank,56,14-Dec-22,70676.8
Raiffeisen bank,173,14-Dec-22,67933.9
Raiffeisen bank,246,14-Dec-22,18102.8
Raiffeisen bank,258,14-Dec-22,24545.9
Raiffeisen bank,271,14-Dec-22,62742.8
Raiffeisen bank,319,14-Dec-22,78401.6
Raiffeisen bank,565,14-Dec-22,43539.9
Raiffeisen bank,578,14-Dec-22,36314.6
Raiffeisen bank,973,14-Dec-22,24012.7
Raiffeisen bank,979,14-Dec-22,44186.4
Raiffeisen bank,1008,14-Dec-22,22014.1
Raiffeisen bank,1190,14-Dec-22,24601.3
Raiffeisen bank,1410,14-Dec-22,89685
Raiffeisen bank,1492,14-Dec-22,29952.8
Raiffeisen bank,1588,14-Dec-22,15488.2
Raiffeisen bank,1707,14-Dec-22,22972.3
Raiffeisen bank,1812,14-Dec-22,19404.4
Raiffeisen bank,1909,14-Dec-22,15835.3
Raiffeisen bank,1943,14-Dec-22,58283
Raiffeisen bank,1961,14-Dec-22,22962.7
Raiffeisen bank,1973,14-Dec-22,23868.7
Raiffeisen bank,1978,14-Dec-22,71068.5
Raiffeisen bank,1990,14-Dec-22,33032.9
Raiffeisen bank,2011,14-Dec-22,23134.6
Raiffeisen bank,2038,14-Dec-22,40913.9
Raiffeisen bank,2050,14-Dec-22,67053.5
Raiffeisen bank,2160,14-Dec-22,40120.6
Raiffeisen bank,2163,14-Dec-22,54113.8
Raiffeisen bank,2170,14-Dec-22,67442
Raiffeisen bank,2367,14-Dec-22,60962.3
Raiffeisen bank,2372,14-Dec-22,14900.2
Raiffeisen bank,2446,14-Dec-22,56674.9
Raiffeisen bank,2511,14-Dec-22,46037.8
Raiffeisen bank,2584,14-Dec-22,28637.3
Raiffeisen bank,2596,14-Dec-22,27362.5
Raiffeisen bank,2887,14-Dec-22,64544.1
Raiffeisen bank,3025,14-Dec-22,20459.7
Raiffeisen bank,3252,14-Dec-22,30365.5
Raiffeisen bank,3286,14-Dec-22,41456.3
Raiffeisen bank,3317,14-Dec-22,17854.5
Raiffeisen bank,3358,14-Dec-22,23652.1
Raiffeisen bank,3443,14-Dec-22,20206.6
Raiffeisen bank,3497,14-Dec-22,86246.9
Raiffeisen bank,3522,14-Dec-22,25588.8
Raiffeisen bank,3673,14-Dec-22,16363
Raiffeisen bank,3725,14-Dec-22,80468.2
Raiffeisen bank,3851,14-Dec-22,34498
Raiffeisen bank,3937,14-Dec-22,27912.2
Raiffeisen bank,3971,14-Dec-22,13347.2
Raiffeisen bank,3981,14-Dec-22,13722
Raiffeisen bank,4650,14-Dec-22,42822
Raiffeisen bank,11027,14-Dec-22,49601.5
Raiffeisen bank,11317,14-Dec-22,93423.4
Fio bank,96,14-Dec-22,93088.3
Fio bank,166,14-Dec-22,21564.1
Fio bank,176,14-Dec-22,49533.1
Fio bank,193,14-Dec-22,25094.5
Fio bank,365,14-Dec-22,36660.4
Fio bank,445,14-Dec-22,32857.9
Fio bank,450,14-Dec-22,16047.1
Fio bank,453,14-Dec-22,86278.9
Fio bank,745,14-Dec-22,27284.4
Fio bank,794,14-Dec-22,18806
Fio bank,843,14-Dec-22,16688.1
Fio bank,850,14-Dec-22,54618.5
Fio bank,883,14-Dec-22,44816.6
Fio bank,1045,14-Dec-22,17500.6
Fio bank,1215,14-Dec-22,32778.4
Fio bank,1244,14-Dec-22,18766.6
Fio bank,1265,14-Dec-22,43266.9
Fio bank,1315,14-Dec-22,23906.4
Fio bank,1335,14-Dec-22,47604.8
Fio bank,1363,14-Dec-22,33876.7
Fio bank,1377,14-Dec-22,14962.3
Fio bank,1385,14-Dec-22,69194
Fio bank,1417,14-Dec-22,104053.9
Fio bank,1525,14-Dec-22,18673.3
Fio bank,1574,14-Dec-22,29805.3
Fio bank,1615,14-Dec-22,13065.9
Fio bank,1633,14-Dec-22,19597.8
Fio bank,1731,14-Dec-22,29273.7
Fio bank,1845,14-Dec-22,29324.2
Fio bank,1879,14-Dec-22,18013.6
Fio bank,1924,14-Dec-22,69624.3
Fio bank,2043,14-Dec-22,15713.8
Fio bank,2124,14-Dec-22,103042.5
Fio bank,2133,14-Dec-22,17172.4
Fio bank,2135,14-Dec-22,27416.7
Fio bank,2286,14-Dec-22,26740.5
Fio bank,2345,14-Dec-22,46602.1
Fio bank,2366,14-Dec-22,15270.9
Fio bank,2380,14-Dec-22,36487.4
Fio bank,2474,14-Dec-22,15205
Fio bank,2610,14-Dec-22,44049.8
Fio bank,2671,14-Dec-22,36552
Fio bank,2733,14-Dec-22,35435.5
Fio bank,2925,14-Dec-22,34160.7
Fio bank,3108,14-Dec-22,16095
Fio bank,3126,14-Dec-22,24598.8
Fio bank,3129,14-Dec-22,19301.9
Fio bank,3195,14-Dec-22,57740.7
Fio bank,3216,14-Dec-22,40844.5
Fio bank,3267,14-Dec-22,56611.6
Fio bank,3280,14-Dec-22,33818.7
Fio bank,3305,14-Dec-22,17675.4
Fio bank,3328,14-Dec-22,24154.6
Fio bank,3358,14-Dec-22,23206.1
Fio bank,3409,14-Dec-22,15685.6
Fio bank,3655,14-Dec-22,38963.1
Fio bank,3748,14-Dec-22,17213.8
Fio bank,3765,14-Dec-22,18597.2
Fio bank,3854,14-Dec-22,27715.3
Fio bank,4907,14-Dec-22,69683.7
Fio bank,5133,14-Dec-22,39447.8
Fio bank,9167,14-Dec-22,70981.6
Hypotecni bank,106,14-Dec-22,64688.3
Hypotecni bank,161,14-Dec-22,14769.2
Hypotecni bank,250,14-Dec-22,49245.3
Hypotecni bank,312,14-Dec-22,60032.9
Hypotecni bank,385,14-Dec-22,29099.3
Hypotecni bank,719,14-Dec-22,59149.1
Hypotecni bank,736,14-Dec-22,22981
Hypotecni bank,843,14-Dec-22,16560.1
Hypotecni bank,967,14-Dec-22,41287.6
Hypotecni bank,1082,14-Dec-22,17202.9
Hypotecni bank,1105,14-Dec-22,44146.4
